,Unnamed: 0.1,Unnamed: 0,listing_type,unit_description,detailed_url,latitude,longitude,unit_address,unit_address_street,unit_city,unit_zipcode,beds,baths,area,price,unit_number
119,119.0,119.0,nested,Apartment for rent,https://www.zillow.com/homedetails/500-W-190th-St-APT-5A-New-York-NY-10040/2092445235_zpid/,40.853813,-73.92737,"500 W 190th St APT 5A, New York, NY 10040",500 W 190th St APT 5A,New York,10040,,,,,
120,120.0,120.0,nested,Apartment for rent,https://www.zillow.com/homedetails/14-W-29th-St-APT-306-New-York-NY-10001/2102310165_zpid/,40.74554,-73.987976,"14 W 29th St APT 306, New York, NY 10001",14 W 29th St APT 306,New York,10001,,,,,
121,121.0,121.0,nested,Apartment for rent,https://www.zillow.com/homedetails/232-E-2nd-St-APT-D-New-York-NY-10009/2096224896_zpid/,40.721737,-73.98217,"232 E 2nd St APT D, New York, NY 10009",232 E 2nd St APT D,New York,10009,,,,,
122,122.0,122.0,regular,Apartment for rent,https://www.zillow.com/homedetails/235-E-116th-St-APT-4-New-York-NY-10029/2107367869_zpid/,40.797577,-73.93839,"235 E 116th St APT 4, New York, NY 10029",235 E 116th St APT 4,New York,10029,1.0,1.0,750.0,2099.0,
123,123.0,123.0,nested,Apartment for rent,https://www.zillow.com/homedetails/205-E-120th-St-APT-1A-New-York-NY-10035/344643880_zpid/,40.800453,-73.937614,"205 E 120th St APT 1A, New York, NY 10035",205 E 120th St APT 1A,New York,10035,,,,,
124,124.0,124.0,nested,Apartment for rent,https://www.zillow.com/homedetails/205-Avenue-B-APT-D-New-York-NY-10009/2052938325_zpid/,40.728416,-73.97846,"205 Avenue B APT D, New York, NY 10009",205 Avenue B APT D,New York,10009,,,,,
125,125.0,125.0,nested,Apartment for rent,https://www.zillow.com/homedetails/541-W-133rd-St-APT-17-New-York-NY-10027/2088363804_zpid/,40.818493,-73.954704,"541 W 133rd St APT 17, New York, NY 10027",541 W 133rd St APT 17,New York,10027,,,,,
126,126.0,126.0,nested,For Rent,/b/860-w-181st-st-new-york-ny-2MkX/,40.851025,-73.940674,"860 W 181st St, New York, NY",860 W  181st St Apt 47B,New York,10033,,,,,
127,127.0,127.0,nested,Apartment for rent,https://www.zillow.com/homedetails/220-W-122nd-St-1-New-York-NY-10027/342909926_zpid/,40.807274,-73.950874,"220 W 122nd St #1, New York, NY 10027",220 W 122nd St #1,New York,10027,,,,,
128,128.0,128.0,nested,Apartment for rent,https://www.zillow.com/homedetails/419-W-141st-St-UNIT-7-New-York-NY-10031/343008758_zpid/,40.821785,-73.94673,"419 W 141st St UNIT 7, New York, NY 10031",419 W 141st St UNIT 7,New York,10031,,,,,
129,129.0,129.0,nested,Apartment for rent,https://www.zillow.com/homedetails/126-W-139th-St-3FL4-New-York-NY-10030/2058522506_zpid/,40.81713,-73.940735,"126 W 139th St #3FL4, New York, NY 10030",126 W 139th St #3FL4,New York,10030,,,,,
130,130.0,130.0,nested,Apartment for rent,https://www.zillow.com/homedetails/520-W-218th-St-APT-4B-New-York-NY-10034/2068551457_zpid/,40.87156,-73.91559,"520 W 218th St APT 4B, New York, NY 10034",520 W 218th St APT 4B,New York,10034,,,,,
131,131.0,131.0,nested,Apartment for rent,https://www.zillow.com/homedetails/1569-York-Ave-APT-3A-New-York-NY-10028/2072342658_zpid/,40.77432,-73.948654,"1569 York Ave APT 3A, New York, NY 10028",1569 York Ave APT 3A,New York,10028,,,,,
132,132.0,132.0,nested,For Rent,/b/312-e-89th-st-new-york-ny-2FqT/,40.77931,-73.94915,"312 E 89th St, New York, NY",312 E  89th St Apt 4A,New York,10128,,,,,
133,133.0,133.0,nested,Apartment for rent,https://www.zillow.com/homedetails/167-Hester-St-APT-3R-New-York-NY-10013/2094737484_zpid/,40.717903,-73.99657,"167 Hester St APT 3R, New York, NY 10013",167 Hester St APT 3R,New York,10013,,,,,
134,134.0,134.0,regular,Apartment for rent,https://www.zillow.com/homedetails/508-W-171st-St-APT-8-New-York-NY-10032/344763126_zpid/,40.841866,-73.93652,"508 W 171st St APT 8, New York, NY 10032",508 W 171st St APT 8,New York,10032,2.0,1.0,750.0,2150.0,
135,135.0,135.0,nested,Apartment for rent,https://www.zillow.com/homedetails/125-Seaman-Ave-APT-1D-New-York-NY-10034/2116363176_zpid/,40.868668,-73.92312,"125 Seaman Ave APT 1D, New York, NY 10034",125 Seaman Ave APT 1D,New York,10034,,,,,
136,136.0,136.0,nested,Apartment for rent,https://www.zillow.com/homedetails/350-Fort-Washington-Ave-FRONT-1-New-York-NY-10033/343669133_zpid/,40.846935,-73.939545,"350 Fort Washington Ave FRONT 1, New York, NY 10033",350 Fort Washington Ave FRONT 1,New York,10033,,,,,
137,137.0,137.0,nested,Apartment for rent,https://www.zillow.com/homedetails/542-E-11th-St-A1-New-York-NY-10009/344480937_zpid/,40.7275,-73.98011,"542 E 11th St #A1, New York, NY 10009",542 E 11th St #A1,New York,10009,,,,,
138,138.0,138.0,nested,Apartment for rent,https://www.zillow.com/homedetails/243-W-135th-St-APT-2A-New-York-NY-10030/2061013087_zpid/,40.81646,-73.9457,"243 W 135th St APT 2A, New York, NY 10030",243 W 135th St APT 2A,New York,10030,,,,,
139,139.0,139.0,nested,For Rent,/b/27-audubon-ave-new-york-ny-2M8L/,40.83957,-73.93868,"27 Audubon Ave, New York, NY",27 Audubon Ave  # 19A,New York,10032,,,,,
140,140.0,140.0,regular,Apartment for rent,https://www.zillow.com/homedetails/158-E-102nd-St-B-New-York-NY-10029/2070340444_zpid/,40.789314,-73.94785,"158 E 102nd St #B, New York, NY 10029",158 E 102nd St #B,New York,10029,0.0,1.0,558.0,2150.0,
141,141.0,141.0,nested,Apartment for rent,https://www.zillow.com/homedetails/2371-2nd-Ave-2-New-York-NY-10035/2100259865_zpid/,40.800686,-73.935295,"2371 2nd Ave #2, New York, NY 10035",2371 2nd Ave #2,New York,10035,,,,,
142,142.0,142.0,nested,For Rent,/b/171-e-101st-st-new-york-ny-2GQs/,40.789013,-73.94791,"171 E 101st St, New York, NY",171 E  101st St   Apt 18,New York,10029,,,,,
143,143.0,143.0,nested,For Rent,/b/100-w-139th-st-new-york-ny-2KrT/,40.816742,-73.93949,"100 W 139th St, New York, NY",100 W  139th St Apt 43A,New York,10030,,,,,
144,144.0,144.0,nested,Apartment for rent,https://www.zillow.com/homedetails/138-W-133rd-St-4S-New-York-NY-10030/2077009277_zpid/,40.813206,-73.94333,"138 W 133rd St #4S, New York, NY 10030",138 W 133rd St #4S,New York,10030,,,,,
145,145.0,145.0,nested,Apartment for rent,https://www.zillow.com/homedetails/64-Wadsworth-Ter-APT-1D-New-York-NY-10040/2105448958_zpid/,40.856575,-73.93076,"64 Wadsworth Ter APT 1D, New York, NY 10040",64 Wadsworth Ter APT 1D,New York,10040,,,,,
146,146.0,146.0,nested,Apartment for rent,https://www.zillow.com/homedetails/128-Fort-Washington-Ave-APT-10F-New-York-NY-10032/2077441823_zpid/,40.83969,-73.94307,"128 Fort Washington Ave APT 10F, New York, NY 10032",128 Fort Washington Ave APT 10F,New York,10032,,,,,
147,147.0,147.0,nested,Apartment for rent,https://www.zillow.com/homedetails/255-W-136th-St-3A-New-York-NY-10030/2065571145_zpid/,40.81699,-73.94503,"255 W 136th St #3A, New York, NY 10030",255 W 136th St #3A,New York,10030,,,,,
148,148.0,148.0,nested,Apartment for rent,https://www.zillow.com/homedetails/155-E-108th-St-APT-3A-New-York-NY-10029/2092675683_zpid/,40.79357,-73.944786,"155 E 108th St APT 3A, New York, NY 10029",155 E 108th St APT 3A,New York,10029,,,,,
149,149.0,149.0,nested,For Rent,/b/345-w-145th-st-new-york-ny-2LKS/,40.82407,-73.94443,"345 W 145th St, New York, NY",345 W  145th St Apt 4A7,New York,10031,,,,,
150,150.0,150.0,regular,Apartment for rent,https://www.zillow.com/homedetails/239-W-135th-St-APT-1A-New-York-NY-10030/112513207_zpid/,40.816395,-73.94554,"239 W 135th St APT 1A, New York, NY 10030",239 W 135th St APT 1A,New York,10030,0.0,1.0,400.0,2200.0,
151,151.0,151.0,nested,Apartment for rent,https://www.zillow.com/homedetails/447-W-43rd-St-1T-New-York-NY-10036/342924477_zpid/,40.760044,-73.99378,"447 W 43rd St #1T, New York, NY 10036",447 W 43rd St #1T,New York,10036,,,,,
152,152.0,152.0,nested,Apartment for rent,https://www.zillow.com/homedetails/313-W-57th-St-APT-5D-New-York-NY-10019/343808366_zpid/,40.767265,-73.98346,"313 W 57th St APT 5D, New York, NY 10019",313 W 57th St APT 5D,New York,10019,,,,,
153,153.0,153.0,nested,Apartment for rent,https://www.zillow.com/homedetails/295-Fort-Washington-Ave-APT-39-New-York-NY-10032/344655736_zpid/,40.845303,-73.94094,"295 Fort Washington Ave APT 39, New York, NY 10032",295 Fort Washington Ave APT 39,New York,10032,,,,,
154,154.0,154.0,nested,Apartment for rent,https://www.zillow.com/homedetails/119-W-15th-St-GF-New-York-NY-10011/344841631_zpid/,40.738625,-73.99711,"119 W 15th St #GF, New York, NY 10011",119 W 15th St #GF,New York,10011,,,,,
155,155.0,155.0,nested,Apartment for rent,https://www.zillow.com/homedetails/58-E-130th-St-APT-4A-New-York-NY-10037/2085674278_zpid/,40.808395,-73.93772,"58 E 130th St APT 4A, New York, NY 10037",58 E 130th St APT 4A,New York,10037,,,,,
156,156.0,156.0,nested,Apartment for rent,https://www.zillow.com/homedetails/453-W-36th-St-APT-22-New-York-NY-10018/2098763002_zpid/,40.755875,-73.99765,"453 W 36th St APT 22, New York, NY 10018",453 W 36th St APT 22,New York,10018,,,,,
157,157.0,157.0,regular,Apartment for rent,https://www.zillow.com/homedetails/57-Saint-Nicholas-Pl-APT-2-New-York-NY-10031/2118106403_zpid/,40.829037,-73.94147,"57 Saint Nicholas Pl APT 2, New York, NY 10031",57 Saint Nicholas Pl APT 2,New York,10031,2.0,1.0,1000.0,2200.0,
158,158.0,158.0,nested,Apartment for rent,https://www.zillow.com/homedetails/540-W-189th-St-APT-2C-New-York-NY-10040/2124791041_zpid/,40.853474,-73.928505,"540 W 189th St APT 2C, New York, NY 10040",540 W 189th St APT 2C,New York,10040,,,,,
159,159.0,159.0,nested,Apartment for rent,https://www.zillow.com/homedetails/570-Fort-Washington-Ave-APT-66B-New-York-NY-10033/341576877_zpid/,40.8541,-73.9368,"570 Fort Washington Ave APT 66B, New York, NY 10033",570 Fort Washington Ave APT 66B,New York,10033,,,,,
160,160.0,160.0,regular,Apartment for rent,https://www.zillow.com/homedetails/78-Mulberry-St-APT-20-New-York-NY-10013/339981527_zpid/,40.71633,-73.99877,"78 Mulberry St APT 20, New York, NY 10013",78 Mulberry St APT 20,New York,10013,1.0,1.0,525.0,2214.0,
161,161.0,161.0,nested,Apartment for rent,https://www.zillow.com/homedetails/315-E-108th-St-APT-2B-New-York-NY-10029/2088651188_zpid/,40.79158,-73.9404,"315 E 108th St APT 2B, New York, NY 10029",315 E 108th St APT 2B,New York,10029,,,,,
162,162.0,162.0,nested,Apartment for rent,https://www.zillow.com/homedetails/313-E-60th-St-APT-2C-New-York-NY-10022/2110559064_zpid/,40.76107,-73.96291,"313 E 60th St APT 2C, New York, NY 10022",313 E 60th St APT 2C,New York,10022,,,,,
163,163.0,163.0,nested,Apartment for rent,https://www.zillow.com/homedetails/139-Payson-Ave-APT-5G-New-York-NY-10034/2091349097_zpid/,40.86864,-73.925156,"139 Payson Ave APT 5G, New York, NY 10034",139 Payson Ave APT 5G,New York,10034,,,,,
164,164.0,164.0,nested,Apartment for rent,https://www.zillow.com/homedetails/552-W-165th-St-1-New-York-NY-10032/2061178113_zpid/,40.838627,-73.94065,"552 W 165th St #1, New York, NY 10032",552 W 165th St #1,New York,10032,,,,,
165,165.0,165.0,regular,Apartment for rent,https://www.zillow.com/homedetails/150-W-140th-St-APT-5F-New-York-NY-10030/2086384315_zpid/,40.818104,-73.94078,"150 W 140th St APT 5F, New York, NY 10030",150 W 140th St APT 5F,New York,10030,2.0,1.0,700.0,2250.0,
166,166.0,166.0,nested,Apartment for rent,https://www.zillow.com/homedetails/75-Ellwood-St-2D-New-York-NY-10040/343897878_zpid/,40.861214,-73.92868,"75 Ellwood St #2D, New York, NY 10040",75 Ellwood St #2D,New York,10040,,,,,
167,167.0,167.0,regular,Apartment for rent,https://www.zillow.com/homedetails/242-E-106th-St-2B-New-York-NY-10029/344580145_zpid/,40.790585,-73.94308,"242 E 106th St #2B, New York, NY 10029",242 E 106th St #2B,New York,10029,1.0,1.0,600.0,2250.0,
168,168.0,168.0,nested,Apartment for rent,https://www.zillow.com/homedetails/181-Thompson-St-APT-25-New-York-NY-10012/344923550_zpid/,40.72799,-74.00015,"181 Thompson St APT 25, New York, NY 10012",181 Thompson St APT 25,New York,10012,,,,,
169,169.0,169.0,nested,Apartment for rent,https://www.zillow.com/homedetails/125-W-123rd-St-101-New-York-NY-10027/2052876673_zpid/,40.807167,-73.94751,"125 W 123rd St #101, New York, NY 10027",125 W 123rd St #101,New York,10027,,,,,
170,170.0,170.0,regular,Apartment for rent,https://www.zillow.com/homedetails/3920-Broadway-SUITE-5-New-York-NY-10032/2052988264_zpid/,40.838455,-73.941154,"3920 Broadway SUITE 5, New York, NY 10032",3920 Broadway SUITE 5,New York,10032,0.0,1.0,350.0,2250.0,
171,171.0,171.0,nested,Apartment for rent,https://www.zillow.com/homedetails/944-1st-Ave-2B-New-York-NY-10022/2053105390_zpid/,40.754925,-73.965034,"944 1st Ave #2B, New York, NY 10022",944 1st Ave #2B,New York,10022,,,,,
172,172.0,172.0,regular,Apartment for rent,https://www.zillow.com/homedetails/210-E-90th-St-4N-New-York-NY-10128/2061266545_zpid/,40.780857,-73.95148,"210 E 90th St #4N, New York, NY 10128",210 E 90th St #4N,New York,10128,0.0,1.0,450.0,2250.0,
173,173.0,173.0,nested,Apartment for rent,https://www.zillow.com/homedetails/200-W-123rd-St-APT-5D-New-York-NY-10027/2083120566_zpid/,40.807743,-73.94972,"200 W 123rd St APT 5D, New York, NY 10027",200 W 123rd St APT 5D,New York,10027,,,,,
174,174.0,174.0,nested,For Rent,/b/201-w-95th-st-new-york-ny-9PM9M7/,40.793537,-73.97098,"201 W 95th St, New York, NY",201 W  95th St   Apt 302,New York,10025,,,,,
175,175.0,175.0,regular,Apartment for rent,https://www.zillow.com/homedetails/501-W-173rd-St-APT-53-New-York-NY-10032/2094494037_zpid/,40.84323,-73.93473,"501 W 173rd St APT 53, New York, NY 10032",501 W 173rd St APT 53,New York,10032,2.0,1.0,700.0,2250.0,
176,176.0,176.0,nested,Apartment for rent,https://www.zillow.com/homedetails/317-W-29th-St-APT-1A-New-York-NY-10001/2096662613_zpid/,40.749664,-73.99662,"317 W 29th St APT 1A, New York, NY 10001",317 W 29th St APT 1A,New York,10001,,,,,
177,177.0,177.0,regular,Apartment for rent,https://www.zillow.com/homedetails/425-E-12th-St-APT-4F-New-York-NY-10009/2097216266_zpid/,40.729706,-73.9822,"425 E 12th St APT 4F, New York, NY 10009",425 E 12th St APT 4F,New York,10009,0.0,1.0,514.0,2250.0,
178,178.0,178.0,nested,Apartment for rent,https://www.zillow.com/homedetails/454-Fort-Washington-Ave-APT-54B-New-York-NY-10033/2097810881_zpid/,40.850536,-73.93826,"454 Fort Washington Ave APT 54B, New York, NY 10033",454 Fort Washington Ave APT 54B,New York,10033,,,,,
179,179.0,179.0,nested,Apartment for rent,https://www.zillow.com/homedetails/305-E-105th-St-APT-3B-New-York-NY-10029/2101203506_zpid/,40.789925,-73.942276,"305 E 105th St APT 3B, New York, NY 10029",305 E 105th St APT 3B,New York,10029,,,,,
180,180.0,180.0,nested,Apartment for rent,https://www.zillow.com/homedetails/429-E-114th-St-APT-4E-New-York-NY-10029/2103883117_zpid/,40.79432,-73.93485,"429 E 114th St APT 4E, New York, NY 10029",429 E 114th St APT 4E,New York,10029,,,,,
181,181.0,181.0,nested,Apartment for rent,https://www.zillow.com/homedetails/444-W-49th-St-APT-3D-New-York-NY-10019/2107274393_zpid/,40.76343,-73.99141,"444 W 49th St APT 3D, New York, NY 10019",444 W 49th St APT 3D,New York,10019,,,,,
182,182.0,182.0,nested,Apartment for rent,https://www.zillow.com/homedetails/164-Mott-St-New-York-NY-10013/2107868445_zpid/,40.719685,-73.995964,"164 Mott St, New York, NY 10013",164 Mott St,New York,10013,,,,,
183,183.0,183.0,nested,For Rent,/b/25-w-132nd-st-new-york-ny-2HPG/,40.81166,-73.93963,"25 W 132nd St, New York, NY",25 W  132nd St   Apt 14L,New York,10037,,,,,
184,184.0,184.0,nested,Apartment for rent,https://www.zillow.com/homedetails/255-E-61st-St-APT-2B-New-York-NY-10065/2114586292_zpid/,40.762093,-73.96371,"255 E 61st St APT 2B, New York, NY 10065",255 E 61st St APT 2B,New York,10065,,,,,
185,185.0,185.0,nested,Apartment for rent,https://www.zillow.com/homedetails/404-E-75th-St-APT-1H-New-York-NY-10021/2119142113_zpid/,40.769318,-73.95417,"404 E 75th St APT 1H, New York, NY 10021",404 E 75th St APT 1H,New York,10021,,,,,
186,186.0,186.0,nested,Apartment for rent,https://www.zillow.com/homedetails/2033-2nd-Ave-APT-2C-New-York-NY-10029/2119280027_zpid/,40.789795,-73.94344,"2033 2nd Ave APT 2C, New York, NY 10029",2033 2nd Ave APT 2C,New York,10029,,,,,
187,187.0,187.0,nested,Apartment for rent,https://www.zillow.com/homedetails/69-Tiemann-Pl-APT-42-New-York-NY-10027/2121751177_zpid/,40.815834,-73.96002,"69 Tiemann Pl APT 42, New York, NY 10027",69 Tiemann Pl APT 42,New York,10027,,,,,
188,188.0,188.0,nested,For Rent,/b/60-w-125th-st-new-york-ny-2HCv/,40.80711,-73.94427,"60 W 125th St, New York, NY",60 W  125th St   Apt 1502,New York,10027,,,,,
189,189.0,189.0,nested,Apartment for rent,https://www.zillow.com/homedetails/155-E-52nd-St-2OA-New-York-NY-10022/2077081555_zpid/,40.757534,-73.97034,"155 E 52nd St #2OA, New York, NY 10022",155 E 52nd St #2OA,New York,10022,,,,,
190,190.0,190.0,nested,Apartment for rent,https://www.zillow.com/homedetails/424-E-14th-St-APT-4B-New-York-NY-10009/2065686058_zpid/,40.7306,-73.981544,"424 E 14th St APT 4B, New York, NY 10009",424 E 14th St APT 4B,New York,10009,,,,,
191,191.0,191.0,regular,Apartment for rent,https://www.zillow.com/homedetails/21-Magaw-Pl-4E-New-York-NY-10033/2073766314_zpid/,40.851273,-73.937126,"21 Magaw Pl #4E, New York, NY 10033",21 Magaw Pl #4E,New York,10033,1.0,1.0,600.0,2275.0,
192,192.0,192.0,nested,For Rent,/b/665-lenox-ave-new-york-ny-97RY4x/,40.818832,-73.93741,"665 Lenox Ave, New York, NY",665 Lenox Ave  # 17,New York,10037,,,,,
193,193.0,193.0,nested,Apartment for rent,https://www.zillow.com/homedetails/20-Broadway-Ter-APT-2B-New-York-NY-10040/2102383862_zpid/,40.8576,-73.93076,"20 Broadway Ter APT 2B, New York, NY 10040",20 Broadway Ter APT 2B,New York,10040,,,,,
194,194.0,194.0,nested,Apartment for rent,https://www.zillow.com/homedetails/635-W-170th-St-APT-2E-New-York-NY-10032/2107056688_zpid/,40.843353,-73.9408,"635 W 170th St APT 2E, New York, NY 10032",635 W 170th St APT 2E,New York,10032,,,,,
195,195.0,195.0,nested,Apartment for rent,https://www.zillow.com/homedetails/328-E-106th-St-APT-6-New-York-NY-10029/2109646486_zpid/,40.789906,-73.94146,"328 E 106th St APT 6, New York, NY 10029",328 E 106th St APT 6,New York,10029,,,,,
196,196.0,196.0,nested,Apartment for rent,https://www.zillow.com/homedetails/930-Columbus-Ave-APT-3D-New-York-NY-10025/2109485398_zpid/,40.799084,-73.96333,"930 Columbus Ave APT 3D, New York, NY 10025",930 Columbus Ave APT 3D,New York,10025,,,,,
197,197.0,197.0,nested,Apartment for rent,https://www.zillow.com/homedetails/25-Fort-Washington-Ave-APT-1D-New-York-NY-10032/2095735822_zpid/,40.836254,-73.944916,"25 Fort Washington Ave APT 1D, New York, NY 10032",25 Fort Washington Ave APT 1D,New York,10032,,,,,
198,198.0,198.0,nested,Apartment for rent,https://www.zillow.com/homedetails/171-Hester-St-APT-5R-New-York-NY-10013/2055629997_zpid/,40.71796,-73.996735,"171 Hester St APT 5R, New York, NY 10013",171 Hester St APT 5R,New York,10013,,,,,
199,199.0,199.0,nested,Apartment for rent,https://www.zillow.com/homedetails/19-Division-St-2D-New-York-NY-10002/2063161926_zpid/,40.71393,-73.99652,"19 Division St #2D, New York, NY 10002",19 Division St #2D,New York,10002,,,,,
200,200.0,200.0,nested,Apartment for rent,https://www.zillow.com/homedetails/21-Essex-St-APT-11-New-York-NY-10002/2094779359_zpid/,40.715393,-73.990105,"21 Essex St APT 11, New York, NY 10002",21 Essex St APT 11,New York,10002,,,,,
201,201.0,201.0,nested,Apartment for rent,https://www.zillow.com/homedetails/525-E-88th-St-APT-4D-New-York-NY-10128/2115537524_zpid/,40.77689,-73.94477,"525 E 88th St APT 4D, New York, NY 10128",525 E 88th St APT 4D,New York,10128,,,,,
202,202.0,202.0,nested,For Rent,/b/11-e-32nd-st-new-york-ny-9PLn3d/,40.746815,-73.984695,"11 E 32nd St, New York, NY",11 E  32nd St # 9W,New York,10016,,,,,
203,203.0,203.0,nested,Apartment for rent,https://www.zillow.com/homedetails/347-W-46th-St-APT-5-New-York-NY-10036/2096671916_zpid/,40.760723,-73.98957,"347 W 46th St APT 5, New York, NY 10036",347 W 46th St APT 5,New York,10036,,,,,
204,204.0,204.0,nested,Apartment for rent,https://www.zillow.com/homedetails/236-E-7th-St-APT-4D-New-York-NY-10009/2097639109_zpid/,40.72369,-73.97849,"236 E 7th St APT 4D, New York, NY 10009",236 E 7th St APT 4D,New York,10009,,,,,
205,205.0,205.0,nested,For Rent,/b/1315-1st-ave-new-york-ny-4sQj/,40.766953,-73.95697,"1315 1st Ave, New York, NY",1315 1st Ave  Apt 3D,New York,10021,,,,,
206,206.0,206.0,nested,Apartment for rent,https://www.zillow.com/homedetails/445-W-36th-St-APT-8-New-York-NY-10018/2129053119_zpid/,40.755737,-73.99732,"445 W 36th St APT 8, New York, NY 10018",445 W 36th St APT 8,New York,10018,,,,,
207,207.0,207.0,regular,Apartment for rent,https://www.zillow.com/homedetails/239-E-116th-St-APT-1-New-York-NY-10029/2107550732_zpid/,40.797535,-73.938286,"239 E 116th St APT 1, New York, NY 10029",239 E 116th St APT 1,New York,10029,1.0,1.0,750.0,2299.0,
